"2446"," Svjato-Ozerjanskij hram (kam) 19 v","49.98579","36.1916","1","97","16"
"2447"," Cerkva Rizdva (kam.) 1812 g","48.37128","25.75339","1","14","29"
"2448"," Cerkva Bogojavlennja Gospodnjogo (kam.) 1779 g","49.59262","23.06515","1","82","3"
"2449"," Troicjka cerkva Kitaivsjkoh pustini (kam.) 1767 g","50.367","30.54153","1","63","45"
"2450"," Kostel Uspinnja Divi Marii (kam.) 1644-1653 g","49.55016","24.90537","1","96","59"
"2451"," Krepostj Aluston (razval.) 6 v","44.67811","34.41452","1","62","13"
"2452"," Mihajlivsjka cerkva (mur.) - 1070 - 1088 rr","50.4169","30.56824","1","48","4"
"2453"," Dom arhiereja (kam.) 19 v","48.7809","29.58258","1","88","8"
"2454"," Kadetsjkij korpus (kam.) 1840 g","49.5907","34.55007","1","6","11"
"2455"," Petropavlivsjka cerkva (kam.) 1808 g","50.1093","32.15125","1","81","11"
"2456"," Petropavlovskij kostel (kam.) 1450 - 1612 g","50.71699","25.81755","1","62","32"
"2457"," Zamok (ruinyi) 12-13 v","48.18701","22.77543","1","73","9"
"2458"," Krestovozdvizhenskaja cerkovj (kam.) 1821 g","51.03489","24.49332","1","74","12"
"2459"," Nikolaevskaja cerkovj 1428 g","47.98261","23.90003","1","37","46"
"2460"," Pamjatnik Ekaterine II","44.95197","34.105","1","6","10"
"2461"," Chernobyiljskaja cerkovj (kam)","50.47546","30.47917","1","5","59"
"2462"," Sinagoga (kam) 1853 g","48.50871","32.26826","1","24","28"
"2463"," Dacha Milos (kam.) 1911 g","45.0383","35.38261","1","37","4"
"2464"," Nikolaevskaja cerkovj 1743 g","50.7719","24.95717","1","3","30"
"2465"," Cerkovj Spasa na Berestovi (kam.) 1113-1125 g","50.43733","30.55499","1","38","19"
"2466"," Kostel (kam) 1793 r","49.10867","28.68076","1","12","28"
"2467"," Sobor Sv. Pavla (kam) 20 v","49.01573","25.79712","1","67","60"
"2468"," Super DOT KiUR","50.34363","30.36082","1","46","12"
"2469"," Stenyi s bashnjami i vorotami (kam.) - 1650 r","50.72131","25.81231","1","67","33"
"2470"," Osobnjak Goljdberga (kam) 1915 g","49.97484","36.22883","1","14","27"
"2471"," Pamjatnik drevljanskomu knjazju Malu","50.94776","28.64888","1","83","40"
"2472"," Svjato-Voznesensjkij monastir","50.50639","25.61159","1","8","52"
"2473"," Mihajlivsjka cerkva 1853 g","48.46593","25.48262","1","96","55"
"2474"," Zemljani ukriplennja Zahariivsjkoi forteci (kam.) 1770 g","47.05664","36.87269","1","71","13"
"2475"," Cerkva Sv. Paraskevi 15 v - 1753 g","48.13527","23.50803","1","42","41"
"2476"," Universitet Sv. Volodimira (kam.) 1843 g","50.44196","30.51144","1","37","15"
"2477"," Cerkva Sv. Kuzjmi ta Dem'jana (kam.) 1805 g","49.67656","23.48312","1","60","5"
"2478"," Cerkva Sv. Duha 1502 g","50.21107","23.54974","1","100","61"
"2479"," Pochtovaja stancija (kam.) - ser. 19 st","50.26936","28.64847","1","29","57"
"2480"," Budinok Girnichogo institutu (kam.) 1900 -1903 rg","48.4556","35.06194","1","11","47"
"2481"," Kompleks zabudovi Vichevoi ploshti (kam.) 17-18 v","50.05576","23.97037","1","75","43"
"2482"," Dvorec (kam.) 19 v","49.6359","27.24901","1","17","10"
"2483"," Pamjatnik A. Suvorovu - 1913 g","45.34014","28.83455","1","79","18"
"2484"," Dvorec grafa Chornomina (kam) - 19 v","48.21873","29.01158","1","49","48"
"2485"," Cerkva Rizdva Bogorodici 1670 g","49.93855","23.38495","1","94","52"
"2486"," Bashnja Konstantina i tureckij bastion","45.02853","35.38514","1","97","43"
"2487"," Livadijskij dvorec. 19-20 v","44.468","34.14327","1","31","32"
"2488"," Cerkva Ioanna Predtechi (kam.) 1776 g","49.27574","37.1024","1","55","55"
"2489"," Kompleks monastirja Dominikanciv","50.05646","23.97383","1","95","13"
"2490"," Cerkva Rizdva Bogorodici 1700 g","50.29961","24.42664","1","88","54"
"2491"," Cerkva Sv. Petra i Pavla (kam.) 1774 g","49.47811","25.56642","1","5","27"
"2492"," Dominikansjkij monastyirj (kam.) 17-19 v","50.05538","23.97071","1","61","55"
"2493"," Pokrovskaja cerkovj 1761 g","50.23884","30.50822","1","90","37"
"2494"," Realjne uchilishte (kam.) 1889 - 1890 rg","48.4611","35.05336","1","26","10"
"2495"," Usadjba Monzhene (razval)","44.8779","34.19472","1","25","52"
"2496"," Vvedensjka cerkva 1808 g","48.61853","23.35477","1","30","27"
"2497"," Jazyicheskoe svjatilishte ipohi bronzyi","47.8525","35.07389","1","30","36"
"2498"," Usadjba kn. Golicinoj (smesh.) 18-19 v","49.09983","31.14489","1","94","16"
"2499"," Luchanskaja cerkovj (kam)","50.93077","34.83185","1","81","4"
"2500"," Bernardinsjkij monastyirj (kam.) 1610 g","49.071","26.20306","1","100","6"
"2501"," Balka - Linija fronta -janvarj 1944 g","48.64664","32.00404","1","88","27"
"2502"," Kostel sv. Arhangela Mihaila","48.53971","35.87865","1","44","42"
"2503"," Dom Lidersa (kam.) 1830 g","46.48469","30.7437","1","88","44"
"2504"," Derevjana Cerkva","50.19778","30.31528","1","21","22"
"2505"," Gorodishte 11-13 v","48.05031","23.42866","1","74","49"
"2506"," Cerkva Uspinnja Bogorodici 1738 g","50.19877","24.69842","1","47","35"
"2507"," Pamjatnik osnovatelju Vilkovo","45.39766","29.58171","1","41","27"
"2508"," Cerkva Sv. Dmitrija 1790 r","50.13227","23.94848","1","29","24"
"2509"," Cerkva Sv. Mikoli 1667 g","50.10791","24.34569","1","100","33"
"2510"," Onufriivsjka cerkva (kam) - 1723 r","51.22949","24.35205","1","24","5"
"2511"," Proviantsjkij sklad (kam.) 1787 g","49.99585","36.23653","1","44","35"
"2512"," Stenyi s vorotami i bashnjami (kam.) 1664 - 1776 g","50.03877","23.79409","1","11","23"
"2513"," Cerkva Rizdva Bogorodici 1634 g","49.61682","23.29037","1","34","30"
"2514"," Cerkovj Borisa i Gleba","47.73938","29.5392","1","83","15"
"2515"," Starij kontraktovij Dom (kam.) 1800 g","50.46109","30.51981","1","41","57"
"2516"," Ansamblj pl. Ryinok (kam.) 14-19 v","49.84234","24.03138","1","54","43"
"2517"," Pokrovskaja cerkovj (kam) - 1787 g","49.07128","27.66992","1","41","38"
"2518"," Pokrovskij monastyirj (kam.) - 18 v","49.07128","27.66992","1","86","3"
"2519"," Reformatorsjkij kostel 13 - 18 v","48.01169","23.57222","1","78","33"
"2520"," Vasilivsjka cerkva 1703 - 1834 rg","48.95313","22.52422","1","83","8"
"2521"," Pansion grafini Levashovoi (kam.) 1851 g","50.44484","30.51267","1","29","45"
"2522"," Uspenskaja cerkovj (mur.) - 1789 g","48.67352","28.85956","1","51","48"
"2523"," Dzvinicja cerkvi Sv. Mihaila 1730 - 1790 rg","49.27627","22.98056","1","38","41"
"2524"," Ansamblj Krugloj ploshtadi 1805-1841 g","49.58972","34.55145","1","43","45"
"2525"," Cerkva Rizdva Bogorodici 1772 g","51.33459","25.28678","1","33","56"
"2526"," Zverineckie peshteryi","50.41992","30.5627","1","81","5"
"2527"," Mihajlivsjka cerkva (kam.) 1632 g","50.59696","26.66992","1","4","51"
"2528"," Bashnja 5 (kam.) 1833-1846 g","50.43599","30.53674","1","91","20"
"2529"," Gorodishte Kerkinitida","45.18688","33.37331","1","33","55"
"2530"," Cerkva Uspinnja Bogorodici 1803 g","49.10893","23.63989","1","44","56"
"2531"," Zdvizhensjka cerkva 18 v","49.38047","24.47958","1","92","53"
"2532"," Usadjba Pallasa (kam.) 18-19 v","44.94408","34.13076","1","89","23"
"2533"," Kostel (kam)","46.96873","31.98642","1","59","47"
"2534"," Gorodishte Generaljskoe (raskopki)","45.47137","36.20465","1","77","21"
"2535"," Linija Arpada. 1944 g","48.73553","22.98215","1","65","21"
"2536"," Monastyirj-skit (kam.) 1611-1690 g","48.65581","24.39294","1","20","48"
"2537"," Memorialjnaja Doska O. Bendera","46.47763","30.73808","1","71","60"
"2538"," Uspenskaja cerkovj 1765 g","51.55606","32.01717","1","100","40"
"2539"," Cerkovj","48.26962","26.12913","1","54","60"
"2540"," Rimo-katolicheskij kostel 1768 g","48.62344","22.29969","1","32","22"
"2541"," Cerkva - pobudovana na koshti Jushtenka","50.91028","33.81945","1","71","19"
"2542"," Juzhnoukrainskaja AiS","47.81036","31.21951","1","21","61"
"2543"," Svjato-Pokrovskij hram (kam) 19 v","50.43013","30.52973","1","65","29"
"2544"," Cerkovj vvedenija presvjatoj Bogorodicyi 1804 g","48.73758","23.08604","1","86","7"
"2545"," Cerkva Sv. Vasilija 16 v - 1733 g","49.4282","24.55077","1","62","51"
"2546"," Kostel 15 st","49.2261","25.06403","1","42","7"
"2547"," Zamok 15 v","49.2261","25.06403","1","54","38"
"2548"," Radioteleskop diametrom 70 m","45.18917","33.18694","1","74","22"
"2549"," Preobrazhensjka cerkva 1770 g","50.7511","26.11856","1","29","6"
"2550"," Ukreplenie ukrainskoj oboroniteljnoj linii","49.42778","35.5339","1","22","32"
"2551"," Usadjba Lizoguba 17-19 v","51.6432","31.56884","1","20","39"
"2552"," Krest na kurgane pamjati","49.592","27.43519","1","70","22"
"2553"," Zmievyi valyi1 vek do n. i","50.18111","30.32","1","34","47"
"2554"," Sklep Demetryi (Kerchj)","45.36492","36.47219","1","77","17"
"2555"," Dvorec Ploteni","48.55907","22.38102","1","80","20"
"2556"," Preobrazhenskaja cerkovj (kam) 1604 g","51.0479","25.4759","1","40","51"
"2557"," Mikolaivsjka cerkva 1911 g","49.81194","32.08472","1","20","55"
"2558"," Observatorija (kam.) 1827 g","46.97289","31.97257","1","78","4"
"2559"," Svjato-Panteleimonovskij sobor (kam) 1901 g","50.34472","30.48778","1","103","44"
"2560"," Pokrovskij sobor (kam) 1763 g","50.51892","32.57294","1","74","47"
"2561"," Cerkva Pokrova Bogorodici 17 v","49.30186","23.3946","1","26","9"
"2562"," Mihajlivsjka cerkva","48.46178","23.6405","1","43","43"
"2563"," Georgiivsjka cerkva 17 v. - 1747 g","51.64252","31.56367","1","34","9"
"2564"," Monument Slavi 1811g","49.58952","34.55149","1","67","56"
"2565"," Kostel dominikaniv (kam.) 1741g","51.22607","25.88602","1","91","39"
"2566"," Arkada karantinu z bashtoju (kam.) 1799 - 1807 rg","46.47878","30.74984","1","28","61"
"2567"," Rezidencija Ahmetova","48.01595","37.886","1","17","18"
"2568"," Slovjjanskoe gorodishte 9-10 v","48.21079","26.17163","1","96","5"
"2569"," Uspenskaja cerkovj","50.46331","30.51663","1","71","56"
"2570"," Triumfaljnyie vorota - 1786 g","52.00985","33.2676","1","77","41"
"2571"," Troickaja cerkovj (kam.) 1812 g","50.06219","34.75806","1","39","59"
"2572"," Mihajlovskaja cerkovj - 1783 g","50.40351","25.09401","1","54","5"
"2573"," Nikolaevskaja cerkovj 1638 g","50.46173","24.63454","1","84","22"
"2574"," Ratusha (kam.) - 1847 g","48.29288","25.93527","1","80","15"
"2575"," Uspenija Presvjatoj Bogorodicyi (kam) 1701 g","51.1579","24.09336","1","101","28"
"2576"," Monument Legendarnaja tachanka 1967 g","46.79886","33.51732","1","20","28"
"2577"," Kafedraljnyij Sobor Sv. Arhistratiga Mihaila","49.43392","32.05888","1","53","61"
"2578"," Dvorec imira","44.48847","34.15938","1","70","11"
"2579"," Kazarmyi","46.19419","30.3614","1","65","56"
"2580"," Univsjkij monastyirj-Krepostj HVi-HiH v","49.72153","24.59502","1","16","20"
"2581"," Pozicija PVO S-125","49.16385","33.225","1","23","52"
"2582"," Pokrovskaja cerkovj 18 v ?? 1839 g","48.36027","23.00071","1","31","23"
"2583"," Cerkva Sv. Mikoli (kam.) 17 v","48.80091","25.6075","1","32","46"
"2584"," Kostel (kam) 18 v","48.80318","25.59434","1","30","26"
"2585"," Chasovnja-mavzolej Manjkovsjkih (kam.) 19 v","48.53836","28.12446","1","51","57"
"2586"," Observatorija Kiivsjkogo universitetu (kam.) 1845 g","50.45201","30.49788","1","53","28"
"2587"," Dacha Gorjkogo","44.38969","33.78445","1","42","48"
"2588"," Nikolaevskij monastyirj (kam.) 1703 g. -18 v","50.80101","25.31494","1","102","16"
"2589"," Grecjka cerkva Sv. Trijci (kam.) 1808 - 1908 rg","46.4763","30.73803","1","102","5"
"2590"," Bashnja vodokachki (kam) 1855g","44.59142","33.58011","1","99","7"
"2591"," Cerkva Rizdva Bogorodici (kam.) 1835 g","48.60116","25.83864","1","24","25"
"2592"," Nikopoljskij zavod ferrosplavov","47.62769","34.34548","1","86","23"
"2593"," Svjato-Troickij monastyirj","48.21322","23.2774","1","71","39"
"2594"," Dmitrivsjka cerkva 1871 g","48.06383","25.04159","1","48","39"
"2595"," Rekreacionnyij praviteljstvennyij kompleks","44.38857","33.77803","1","26","52"
"2596"," Petropavlivsjka cerkva 1904 - 1905 rg","48.33022","24.82347","1","85","22"
"2597"," Kostel (kam.) 13 - 14 v","48.22085","22.69606","1","4","33"
"2598"," Protivotankovyie nadolbyi. Linija Arpada 1944 g","48.95256","22.50759","1","94","61"
"2599"," Mikolaivsjkij kostel (kam.) 15 - 17 v","49.41722","24.61726","1","86","61"
"2600"," Fundamenti i zalishki stin rotondi","50.45745","30.51817","1","38","46"
"2601"," Golovnij korpus Derzhavnogo banku (kam.) 20 v","50.90957","34.79465","1","39","35"
"2602"," Kostel Neporochnogo Zachattja Divi Marii (kam.) 1772 g","50.21503","24.83469","1","88","35"
"2603"," Kostel Sv. Devyi Marii (kam) 15-19 v","49.25639","23.85111","1","8","45"
"2604"," Cerkva Rizdva Bogorodici 1750 g","49.46323","24.03107","1","48","61"
"2605"," Gorodishte Tovar (Ozernij zamok) 6-4 v d n. e","48.22148","22.54845","1","50","34"
"2606"," Bashnja Klimenta (kam.) 1348 g","45.0212","35.39936","1","81","22"
"2607"," Werwolf - stavka Gitlera pod Vinnicej","49.30879","28.49023","1","49","58"
"2608"," Svjato-Voznesenskij sobor","46.19183","30.33656","1","14","43"
"2609"," Vasilijansjkij monastyirj (kam.) 1771-1776 g","50.38253","24.23344","1","100","17"
"2610"," Cerkva Voznesinnja Gospodnjogo","49.62612","24.22327","1","66","51"
"2611"," Cerkva Zdvizhennja - 1729 g","49.82556","23.13025","1","14","56"
"2612"," Monument Nezalezhnosti 2001g","50.4496","30.52536","1","33","13"
"2613"," Krepostj Eni-Kale (razval.) 1710 g","45.34801","36.59898","1","95","52"
"2614"," Kryimskaja astrofizicheskaja observatorija","44.72705","34.01249","1","95","10"
"2615"," Krepostj i peshternyij gorod Chufut-Kale (kam.) 5-18 v","44.7406","33.92419","1","40","18"
"2616"," Kostel (kam)","48.26855","26.12027","1","47","38"
"2617"," Armjanskaja Apostoljskaja Cerkovj","46.43056","30.76611","1","40","49"
"2618"," Dom v forme serdca","50.25827","28.65915","1","27","32"
"2619"," Skladskoe stroenie (kam.) k. 18 v","46.52801","32.61206","1","56","57"
"2620"," Pokrovsjkij sobor (kam.) 1822-1836 g","45.34071","28.83476","1","71","62"
"2621"," Mechetj Muftij Dzhami (kam) 1623 g","45.02154","35.3917","1","82","28"
"2622"," Skifsjke gorodishte (Hotiv)","50.33276","30.48698","1","9","18"
"2623"," Nikolaevskaja cerkovj - 1779 g","50.3545","24.76776","1","61","17"
"2624"," Morskoe vedomstvo (kam.) 19 v","46.97236","32.00442","1","90","7"
"2625"," Ukreplennaja usadjba (raskopki)","45.40102","36.0738","1","47","54"
"2626"," Cerkva sv. Anni","49.84556","23.93111","1","36","39"
"2627"," Cerkva Sv. Oleksandri (kam.) 1843 g","49.03335","31.9645","1","7","37"
"2628"," Pam'jatnij znak na chestj zasnuvannja Kiiva. 1982 g","50.42903","30.56882","1","100","58"
"2629"," Ansamblj kolegiumu - Kostel. 1731-1743 g","50.09702","25.72649","1","94","13"
"2630"," 6-j bastion","44.60631","33.5111","1","53","49"
"2631"," Pamjatnij znak pro znesennja panjshtini 1848r","49.66854","23.07409","1","99","14"
"2632"," Dacha Hrushtova","50.46841","30.4741","1","90","18"
"2633"," Illinskij sobor (kam) 20 v","48.31613","23.04114","1","58","42"
"2634"," Ochakivsjka pivdenna brama forteci (kam.) k. 18 v","46.63866","32.62489","1","77","42"
"2635"," Svjatilishte ipohi bronzyi","47.84833","35.07639","1","100","43"
"2636"," Pusteljno-Nikolaevskij Samarsjkij monastyirj (kam.) 1782-1820 g","48.63075","35.28566","1","78","54"
"2637"," Kafedraljnyij sobor Kasperovskoj ikonyi Bozhjej Materi","46.96629","32.00378","1","91","60"
"2638"," Uspenskaja cerkovj (kam.) 1789 g","48.68269","28.86256","1","90","19"
"2639"," Zemljannoj Fort-krepostj. Vyisota 4m","49.32028","36.44694","1","85","28"
"2640"," Zemljanaja Krepostj s bastionom (smesh.) 17 v","50.11795","27.5043","1","71","45"
"2641"," Hram Vseh Svjatyih 21 v","50.40804","30.52612","1","35","14"
"2642"," Kostel Usiknovennja Glavi Joana Predtechi (kam.) 1603-1728 g","49.55556","27.95309","1","17","15"
"2643"," Kuljtovij kompleks Bilih Horvativ","49.51413","24.07655","1","87","9"
"2644"," Cerkovj Fedora Stratilata","44.67461","34.41049","1","94","4"
"2645"," Cerkva Uspinnja Sv. Ganni 1872 g","48.1126","24.68191","1","59","37"
"2646"," Uspenskaja cerkovj - k. 17 v","48.35241","25.71205","1","41","37"
"2647"," Hram Feodora Tirona (kam) 19 v","44.49245","34.14397","1","26","24"
"2648"," Dacha L. I. Brezhneva","44.46334","34.14744","1","29","41"
"2649"," Nikolaevskaja cerkovj (kam.) 1794 g","49.80823","34.54059","1","93","50"
"2650"," Derev'jana cerkva 1769 r","49.07687","27.07222","1","29","17"
"2651"," Mihajlivsjka cerkva (kam.) 1807 g","47.73652","29.71541","1","56","51"
"2652"," Kostel","48.84777","23.4486","1","97","30"
"2653"," Nimfej antichnyij gorod (raskopki)","45.23664","36.41737","1","75","13"
"2654"," Pokrovsjkij sobor (kam.) 1753-1768 g","50.29893","34.89242","1","17","23"
"2655"," Linija Arpada. 1944 g","48.53589","23.6494","1","101","40"
"2656"," Dom Filarmonii (kam.) 1882 g","50.45324","30.52802","1","99","44"
"2657"," Kostel (kam.) - 1780 r","48.67472","28.8595","1","34","56"
"2658"," Tekii dervishiv (monastir) (kam.) 14 - 15 v","45.19943","33.38078","1","33","3"
"2659"," Manezh (kam.) 1848 g","48.51799","32.26142","1","47","48"
"2660"," Bashnja vetrov (kam) 1844 g","44.611","33.52422","1","17","9"
"2661"," Cerkva sv. Trijci","48.35996","32.65736","1","76","40"
"2662"," Mihajlovskaja cerkovj 1872 g","48.04546","24.93094","1","31","5"
"2663"," Uspenskaja cerkovj 1854 g","48.47121","25.26754","1","27","15"
"2664"," Kostjol (kam)","49.04083","25.98722","1","102","56"
"2665"," Zheleznodorozhnyij vokzal (kam.) 1888 g","49.71594","28.84252","1","32","45"
"2666"," Dom Muzeja drevnosti (kam.) 1903 g","48.45576","35.06375","1","38","8"
"2667"," Zamok knjaziv Ostrozjkih (kam.) 1561-1571 g","49.75838","27.22748","1","94","31"
"2668"," Svjato-vozdvizhenskij zhenskij monastyirj","48.42597","23.26917","1","87","51"
"2669"," Elizavetinsjka Krepostj 1754 g","48.50001","32.25417","1","26","11"
"2670"," Kostel Sv. Vojceha (kam.) 1546 g","49.82426","24.30263","1","60","35"
"2671"," Cerkovj Pjjatedisjatnikov","48.52247","35.05932","1","53","38"
"2672"," Drevnee poselenie na vyisote Bezyimjannaja","44.52611","33.54639","1","37","12"
"2673"," Hram svjatoj Troicyi","46.89722","30.4275","1","73","28"
"2674"," Protivotankovyie nadolbyi. Linija Arpada 1944 g","48.95371","22.50912","1","76","17"
"2675"," Pochtovaja stancija na 32 km (kam.) 1846 g","50.43377","30.06666","1","103","41"
"2676"," Franciskansjkij monastyirj (kam.) 15-19 v","48.13866","23.04393","1","40","7"
"2677"," Evrejskij kuljturnyij centr","46.48052","30.73081","1","8","25"
"2678"," Memorialjnij kompleks pam'jati zhertv Golodomoriv v Ukraini","50.43778","30.55278","1","81","25"
"2679"," Troickij sobor - (kam.) 1778 g","49.10004","28.15967","1","32","57"
"2680"," Statuja Hrista","48.92441","24.71519","1","68","8"
"2681"," Cerkovj 1778 g","48.3647","22.98747","1","40","28"
"2682"," Zdvizhensjka cerkovj (kam.) 1619-1888g","50.74057","25.31697","1","21","19"
"2683"," Fort Stalin - 1937 g","44.64237","33.58773","1","21","60"
"2684"," Zamok (kam.) 1634-1686 g","49.80028","24.90587","1","70","46"
"2685"," Pamjjatnik Zhertvam komunistichnih represij","49.42213","26.99044","1","7","56"
"2686"," Cerkva Sv. Jurija (kam.) 1625 - 1867 rg","50.08271","25.15009","1","65","7"
"2687"," Spaso-Preobrazhensjkij sobor (kam.) 1776-1892 g","50.90858","34.79953","1","62","47"
"2688"," Val ukrainskoj ukreplennoj linii","49.46861","35.70611","1","64","39"
"2689"," Zamok (kam.) 1657 g","48.54063","27.80707","1","72","44"
"2690"," Monastyirj bernardinov (kam.) 1752 g. -20 v","50.7466","25.3253","1","74","10"
"2691"," Troickij kafedraljnij sobor (kam.) 1752-1755 g","50.7461","25.3258","1","32","14"
"2692"," Kostel Sv. Josifa (kam.) 1763 g","49.94419","24.98031","1","40","24"
"2693"," Nikolaevskaja cerkovj 1742 g","50.2365","30.54436","1","60","17"
"2694"," Rosijsjkij bank dlja zovnishnjoi torgivli (kam.) 1913 g","50.44719","30.52162","1","68","32"
"2695"," Pamjatnik N. Gogolju 1915 g","49.58503","34.55632","1","9","38"
"2696"," Subotivsjke gorodishte 9 v. do n. i","49.0941","32.55446","1","4","15"
"2697"," Hram 13-14 v. v","48.07481","22.88119","1","63","19"
"2698"," Poljsjkij monastir","50.13196","30.63428","1","43","56"
"2699"," Pamjatnik pchele","48.45515","23.52204","1","99","35"
"2700"," Cerkva Rizdva Bogorodici 1735 g","49.58556","24.57772","1","102","17"
"2701"," Zamok knjazej Ostrozjkih-Ljubomirsjkih 16-18 v","50.4202","25.74959","1","85","39"
"2702"," Krupicjko-Baturinsjkij monastyirj (kam.) 17-19 v","51.42283","32.80291","1","75","45"
"2703"," Kelii izuitsjkogo monastirja (razval) 1724 g","50.2521","28.6556","1","28","44"
"2704"," Cerkva Soboru Presvjatoi Bogorodici 1792 g","49.86657","24.23904","1","21","50"
"2705"," Drevnij sklepovyij nekropolj","45.38833","36.5975","1","80","5"
"2706"," Bashnja zamka (kam.) 17 v","48.33721","28.11836","1","23","57"
"2707"," Grecjka cerkva (Presvjatoi Volodimirivsjkoi Bogorodici) (kam.)1812 g","48.51808","32.27438","1","23","8"
"2708"," Gorodishte Tripoljskoj kuljturyi","50.09474","29.49316","1","88","29"
"2709"," Kostel 1761 g","48.50772","22.22455","1","61","41"
"2710"," Monastyirj kapuciniv (kam.) 1739 g","49.96452","24.89669","1","63","38"
"2711"," Cerkva Rizdva Bogorodici 1738 g","49.96474","24.14647","1","6","10"
"2712"," Elektrostancija i meljnica (kam.)k. 19 v","48.96108","28.83946","1","81","9"
"2713"," Armjanskij bastion","48.67333","26.56917","1","85","61"
"2714"," Kazarmi vijsjkovih kantonistiv (kam.) 1839 g","50.43046","30.5454","1","77","21"
"2715"," Zmievyie valyi1 vek do n. i","50.18783","30.18534","1","70","41"
"2716"," Bogojavlensjkij sobor (kam) 1521 r","50.32656","26.52113","1","27","60"
"2717"," Dohodnyij dom kupcov Zaharjinyih (kam)","47.81125","35.18188","1","66","56"
"2718"," Pokrovskaja cerkovj (kam.) 1791 g","48.65248","25.78995","1","47","30"
"2719"," Ellinsjka cerkva (kam.) 10-11 v","44.87467","35.10121","1","51","32"
"2720"," Uspensjkij sobor staroobrjadciv (kam.) 1908 g","47.97574","25.88394","1","28","13"
"2721"," Mihajlivsjka cerkva 1745 g","48.98392","22.85435","1","60","29"
"2722"," Zamok (kam.) 1516 g","49.79553","25.38255","1","65","43"
"2723"," Mihajlovskaja cerkovj - 1770 g","50.7823","24.4841","1","28","4"
"2724"," Komandnyij punkt Skala","50.94724","28.64829","1","80","33"
"2725"," Nikolaevskaja cerkovj (kam.) 1817 g","46.96412","31.9811","1","92","49"
"2726"," Mihajlovskaja cerkovj (kam.) 1701 - 1861 g","49.46799","28.76912","1","97","10"
"2727"," Poshtamt (kam.) 1869 g","49.58887","34.54924","1","9","41"
"2728"," Prisutstvennyie mesta (kam.) 1810 g","49.58887","34.54924","1","54","34"
"2729"," Kaplicja Sv. Martina (kam.) - 14 v","48.44025","22.72246","1","53","14"
"2730"," Dom Teatraljno-koncertnogo zala (kam.) 1913 g","48.46834","35.04339","1","62","53"
"2731"," Nikolaevskaja cerjkovj (kam.) 1485-1891 g","45.43876","29.26433","1","7","18"
"2732"," Uspenskaja cerkovj 1739 - 1793 rg","48.6803","24.54367","1","64","57"
"2733"," Ohotnichij dvorec 1760 g","49.43062","24.90941","1","54","23"
"2734"," Mihajlivsjkij kostel (kam.) 1711-1728 g","50.08256","25.01083","1","44","14"
"2735"," Usadjba (kam.) - 18-19 v","50.08256","25.01083","1","80","5"
"2736"," Sobor P. Bogorodici","49.51525","23.20595","1","11","49"
"2737"," Kostel Sv. Mikoli (kam.) 1400-1651 g","49.80612","24.4153","1","11","37"
"2738"," Kostel Uspinnja Bogorodici (kam.) 1546 g","49.65176","24.43374","1","62","57"
"2739"," Gorodishte drevnee slavjanskoe","50.59361","30.49944","1","79","22"
"2740"," Voroncovsjkij dvorec (kam.) 1828 g","46.49016","30.73874","1","102","23"
"2741"," Zamkovij dvorec (kam.) 18 v","48.84914","26.20138","1","13","50"
"2742"," Ostatki blindazha","50.34056","30.40639","1","47","11"
"2743"," Voroncovskij dvorec","46.48315","30.73319","1","38","25"
"2744"," Kazarmi zhandarmsjkogo polka (kam.) 1847 g","50.43791","30.54473","1","66","63"
"2745"," Dvorec (kam.) 19 v","48.53208","28.61218","1","8","34"
"2746"," Kostel Trijci (kam.) k. 17 v","49.91841","23.73418","1","67","17"
"2747"," Maitok grafiv Osten-Sakeniv (kam) razval. 18 st","50.57622","30.10854","1","28","32"
"2748"," Kostel Neporochnogo Zachattja Divi Marii (kam.) 1769 g","48.67057","25.50654","1","23","53"
"2749"," Gorodishte mista Plisnensjka","49.92639","24.9775","1","59","3"
"2750"," Uspensjkij sobor (kam) 12-17 v","51.48516","31.29647","1","58","22"
"2751"," Fundamenti Ljadsjkih - Pechersjkih vorit","50.451","30.52289","1","78","31"
"2752"," Vsihsvjatsjka cerkva(kam.) - 1836 g","50.36937","33.99474","1","86","42"
"2753"," Motor Sich - AO","47.82054","35.19493","1","12","7"
"2754"," Zhiloj dom (kam.) 19 v","46.63164","32.61017","1","65","7"
"2755"," Pokrovskaja cerkovj(der) 18 v","50.29236","25.13449","1","65","60"
"2756"," Drevnij kolodec","50.47283","30.51252","1","96","19"
"2757"," Antichnaja vinodeljnja (raskopki)","45.46986","36.18804","1","6","4"
"2758"," Sklep Kachkovskih","50.48028","30.46316","1","41","62"
"2759"," Pokrovskaja cerkovj (kam.) 1825 g","49.4368","29.73389","1","55","57"
"2760"," Dvorec barona Pereni (17 vek)","48.13847","23.0441","1","91","46"
"2761"," Troickaja cerkva 1740 g","50.49001","26.56422","1","72","10"
"2762"," Tihomljsjke gorodishte z ruinami forteci. 12-16 v","49.96671","26.24963","1","101","24"
"2763"," Svjato-Pokrovskaja cerkovj - 1868 g","48.50465","26.49337","1","55","53"
"2764"," Georgievskaja cerkovj - 1861 g","50.3482","25.0758","1","54","44"
"2765"," Greko-katolicjka cerkva","49.00055","25.84751","1","64","20"
"2766"," Raskopki Feodorovskoj cerkvi","50.47053","30.47309","1","36","24"
"2767"," Pamjatnik Dzhonu Govardu (kam.) 1827 g","46.64836","32.61026","1","33","33"
